customer_id,age,gender,state,city,zone,education_level,occupation,primary_language,income_level,provider,plan_type,tenure_months,registration_date,monthly_charges,total_charges,data_usage_gb,voice_usage_minutes,sms_usage,network_type,call_drop_rate,network_downtime_hours,internet_speed_mbps,customer_service_calls,complaint_resolution_time,satisfaction_score,payment_method,late_payments,has_caller_tune,has_data_rollover,has_international_roaming,uses_mobile_money,uses_ussd_banking,subscribes_to_news,uses_social_bundles,family_plan,referrals_made,competitor_offers_received,device_age_years,smartphone_user,churn
NIG039719,43,Female,Katsina,Katsina City,North West,OND/NCE,Student,Igbo,High,Airtel,Prepaid,8,2024-11-24,4260.17,40816.77,3.2,909.31,59,4G,0.207,8.6,7.68,2,1.71,4.8,POS,1,0,0,0,1,1,0,1,0,3,7,3,0,1
NIG039720,33,Female,Ogun,Ogun City,South West,Secondary,Trader,Igbo,Low,9mobile,Prepaid,60,2020-08-17,4149.96,320995.38,11.23,315.9,60,3G,0.161,0.69,2.63,2,7.24,2.4,Mobile Money,2,0,1,0,1,1,1,1,0,0,1,1.5,0,1
NIG039721,37,Female,Osun,Osun City,South West,Secondary,Unemployed,Yoruba,Low,MTN,Prepaid,26,2023-06-03,1259.89,34535.39,3.53,717.06,46,5G,0.019,1.01,21.51,1,36.12,10,Airtime Transfer,1,0,0,0,0,0,1,1,0,3,2,1.6,1,0
NIG039722,31,Female,Osun,Osun City,South West,Secondary,Artisan,Hausa,High,MTN,Postpaid,1,2025-06-22,10452.51,10994.86,0.81,387.17,49,3G,0.177,1.9,25.38,2,43.43,5,Bank Transfer,1,1,0,0,1,0,0,1,0,2,2,6.3,0,1
NIG039723,26,Female,Yobe,Yobe City,North East,Secondary,Civil Servant,Hausa,Low,MTN,Prepaid,46,2021-10-11,3659.21,212175.93,3.55,771.82,39,4G,0.132,1.42,24.15,0,21.02,1.1,Bank Transfer,0,0,0,0,0,0,1,1,0,3,5,1.7,1,0
NIG039724,34,Male,Benue,Benue City,North Central,Secondary,Unemployed,Hausa,Middle,Glo,Hybrid,4,2025-03-24,2863.24,12711.25,1.58,339.93,56,3G,0.244,3.41,52.74,0,5.12,6.7,USSD,2,1,1,0,1,1,0,1,1,2,3,2.1,1,0
NIG039725,30,Male,Taraba,Taraba City,North East,Secondary,Trader,Yoruba,Middle,MTN,Prepaid,47,2021-09-11,2839.1,161195.14,5.31,863.01,52,4G,0.112,0.5,9.03,3,22.66,2.1,Cash,0,0,0,0,0,0,0,1,0,1,4,1.7,1,0
NIG039726,38,Male,Ebonyi,Ebonyi City,South East,Secondary,Trader,Yoruba,Low,Airtel,Hybrid,22,2023-10-01,2523.95,56300.77,15.59,581.3,41,4G,0.297,0.12,6.93,1,66.02,5.8,Card,2,1,0,0,0,1,0,1,0,0,2,3.7,1,0
NIG039727,37,Female,Kaduna,Kafanchan,North West,OND/NCE,Trader,English,High,Glo,Hybrid,92,2017-12-31,3625.49,308099.76,6.17,839.87,52,4G,0.209,0.24,5.63,3,100.05,2.7,Airtime Transfer,1,1,0,0,1,0,1,0,1,1,6,0.1,1,1
NIG039728,36,Male,Bauchi,Bauchi City,North East,Secondary,Trader,English,Low,MTN,Prepaid,23,2023-09-01,3422.12,99014.52,12.31,419.13,45,3G,0.083,0.04,8,2,31.21,1.5,Cash,1,0,0,0,1,1,1,1,0,1,1,0.8,0,0
NIG039729,29,Female,Plateau,Plateau City,North Central,HND/BSc,Civil Servant,English,Low,9mobile,Prepaid,14,2024-05-28,3907.42,58068.91,4.45,238.83,42,3G,0.194,0.41,22.28,2,34.34,7,POS,0,0,1,0,0,0,0,1,0,0,6,0.4,1,0
NIG039730,39,Male,Lagos,Lagos,South West,Primary,Artisan,Igbo,Low,MTN,Hybrid,28,2023-04-04,2819.06,84917.35,2.7,933.07,43,5G,0.171,2.46,17.3,3,9.16,1.8,POS,1,0,0,1,0,1,1,1,0,1,3,0.1,0,1
NIG039731,47,Female,Lagos,Ikeja,South West,OND/NCE,Trader,English,Low,MTN,Prepaid,21,2023-10-31,4653.65,93354.96,6.25,936.47,48,4G,0.019,3.57,16.57,1,25.25,8.9,Bank Transfer,0,0,0,0,0,1,1,1,0,1,4,1.9,1,0
NIG039732,52,Male,Ogun,Ogun City,South West,Masters,Unemployed,English,Middle,MTN,Prepaid,3,2025-04-23,2374.29,8175.76,9.04,1115.18,54,4G,0.289,0.07,10.71,0,3.08,5.3,USSD,0,0,0,0,0,0,1,1,0,2,1,2.9,1,0
NIG039733,57,Male,Rivers,Bonny,South South,Secondary,Entrepreneur,English,Middle,MTN,Prepaid,25,2023-07-03,2210.02,56189.13,4.15,1046.31,60,4G,0.009,2.7,26.66,0,7.01,6.6,POS,1,0,0,0,0,1,0,0,0,0,3,1.7,1,0
NIG039734,35,Male,Imo,Imo City,South East,No Formal Education,Student,English,Low,Glo,Postpaid,30,2023-02-03,10335.82,360711.92,2.52,624.57,44,4G,0.192,4.73,50.17,2,101.18,6.7,USSD,0,1,1,0,0,1,0,1,0,3,7,0.5,0,0
NIG039735,29,Male,Lagos,Ikeja,South West,Secondary,Student,Hausa,Low,Glo,Prepaid,8,2024-11-24,2431.45,16431.88,7.79,619.23,46,3G,0.096,1.49,19,1,27.31,1.8,Bank Transfer,1,1,0,0,1,1,0,1,0,0,4,1.8,1,0
NIG039736,56,Male,Zamfara,Zamfara City,North West,Secondary,Teacher,Hausa,Low,Glo,Prepaid,5,2025-02-22,2749.7,15282.56,2.44,1015.5,38,4G,0.271,8.93,11.86,3,54.78,4.3,Airtime Transfer,3,0,1,0,0,0,0,1,0,3,2,2,1,1
NIG039737,22,Male,Lagos,Ikeja,South West,Secondary,Student,Hausa,Middle,Airtel,Prepaid,2,2025-05-23,3196.09,4828.36,4.85,522.76,50,4G,0.151,0.44,19.53,4,15.04,8.4,POS,1,0,0,0,1,0,0,1,0,0,6,2.5,0,1
NIG039738,67,Male,Kogi,Kogi City,North Central,Primary,Banker,English,Middle,MTN,Prepaid,23,2023-09-01,4097.54,119834.89,5.91,935.26,43,4G,0.169,5.09,27.18,3,3.19,5.3,USSD,2,0,0,0,1,1,0,1,0,0,7,0,1,0
NIG039739,48,Male,Lagos,Badagry,South West,Masters,Engineer,English,Low,Glo,Prepaid,92,2017-12-31,2640.69,276699.23,8.2,500.49,48,4G,0.012,2.94,7.37,2,85.43,8.4,Card,0,1,0,0,0,0,1,1,0,1,4,3.1,1,1
NIG039740,38,Female,Yobe,Yobe City,North East,OND/NCE,Driver,English,Low,Airtel,Prepaid,39,2022-05-09,500,19914.16,0.6,394.89,47,4G,0.272,0.07,14.46,3,110.87,1.8,USSD,2,0,0,0,1,0,0,0,0,4,4,0.5,0,0
NIG039741,45,Male,Imo,Imo City,South East,Primary,Trader,Hausa,Low,MTN,Prepaid,17,2024-02-28,2398.01,34397.75,6.95,251.53,62,4G,0.005,1.77,16.84,2,0.05,1.5,USSD,1,0,1,0,0,0,0,1,0,0,2,0.1,0,1
NIG039742,52,Male,Akwa Ibom,Akwa Ibom City,South South,Primary,Trader,English,Middle,9mobile,Postpaid,1,2025-06-22,6012.17,6497.48,1.66,857.15,56,4G,0.066,1.52,9.01,0,50.69,10,POS,0,0,0,1,1,1,0,1,0,1,3,0.3,1,0
NIG039743,38,Female,Ogun,Ogun City,South West,Secondary,Artisan,Igbo,Middle,MTN,Prepaid,2,2025-05-23,4941.55,10797.39,14.28,1681.71,58,4G,0.097,2.75,17.21,1,5.3,9.4,Mobile Money,0,0,1,0,1,1,0,1,0,2,2,0.7,1,0
NIG039744,50,Female,Rivers,Opobo,South South,Secondary,Farmer,Igbo,Middle,MTN,Prepaid,22,2023-10-01,2611.52,40551.17,11.75,922.35,39,2G,0.187,0.6,15.18,4,1.23,5.9,Bank Transfer,0,0,0,0,1,1,1,1,0,0,4,4.1,0,1
NIG039745,79,Female,Rivers,Port Harcourt,South South,Secondary,Engineer,English,Middle,MTN,Prepaid,4,2025-03-24,3401.21,14336.46,1.47,666.35,56,3G,0.251,0.01,31.91,2,110.9,7.1,Cash,0,1,0,0,0,1,0,1,0,1,1,3.7,0,0
NIG039746,40,Male,Gombe,Gombe City,North East,Primary,Farmer,Yoruba,Middle,9mobile,Postpaid,17,2024-02-28,8937.63,134769.66,14.21,705,52,4G,0.025,2.84,43.53,4,44.35,6.4,Mobile Money,1,0,1,0,0,1,1,1,0,0,4,6.8,0,0
NIG039747,59,Female,Adamawa,Adamawa City,North East,Secondary,Student,Hausa,Low,Glo,Prepaid,21,2023-10-31,3315.06,54246.36,5.78,76.15,57,4G,0.07,5.36,9.98,1,29.26,9.4,USSD,1,1,0,0,0,1,0,1,0,2,5,3,1,0
NIG039748,28,Male,FCT,Kuje,North Central,Secondary,Civil Servant,Igbo,Middle,Airtel,Hybrid,46,2021-10-11,4604.97,149958.1,7.35,290.35,47,4G,0.24,0.32,30.95,3,46.9,7.8,Card,1,1,0,0,0,0,0,1,1,2,3,2.3,1,0
NIG039749,46,Male,Kwara,Kwara City,North Central,Secondary,Teacher,Yoruba,Low,Airtel,Prepaid,3,2025-04-23,2615.24,8722.81,3.71,622.48,41,4G,0.218,0.38,9.73,3,1.98,3.4,POS,1,1,0,0,1,0,1,1,0,0,3,1.6,0,1
NIG039750,41,Male,Kano,Rano,North West,OND/NCE,Artisan,Igbo,Low,MTN,Prepaid,2,2025-05-23,2693.48,3771.1,1.72,419.6,46,4G,0.273,1.56,3.75,0,1.24,4.6,USSD,0,1,1,0,1,1,1,1,0,0,2,0.2,1,1
NIG039751,61,Female,Enugu,Enugu City,South East,OND/NCE,Trader,Hausa,Low,9mobile,Prepaid,25,2023-07-03,3313.44,72800.82,2.83,1246.32,47,4G,0.137,4.14,8.98,1,2.15,3.8,USSD,1,1,0,0,1,1,0,0,1,1,4,2.2,1,0
NIG039752,47,Male,FCT,Abuja,North Central,Secondary,Artisan,Yoruba,Low,MTN,Prepaid,5,2025-02-22,2342.98,13614.82,3.45,501.63,43,3G,0.3,0.05,10.62,3,60.02,3,Mobile Money,3,0,0,1,0,1,0,1,0,3,4,0.8,1,1
NIG039753,33,Female,Ondo,Ondo City,South West,OND/NCE,Trader,English,High,MTN,Prepaid,24,2023-08-02,4586.42,80379.6,9.04,304.71,64,2G,0.181,5.68,8.63,4,0.45,8.8,Mobile Money,1,0,0,0,0,0,0,1,0,2,1,0,1,1
NIG039754,32,Female,FCT,Kwali,North Central,OND/NCE,Artisan,Yoruba,Low,MTN,Postpaid,1,2025-06-22,14535.75,11715.05,5.16,475.23,41,4G,0.12,0.07,17.97,2,12.56,4.9,Card,0,0,0,0,0,1,0,1,0,1,5,0.1,1,1
NIG039755,26,Female,Cross River,Cross River City,South South,Secondary,Artisan,English,Low,MTN,Prepaid,12,2024-07-27,4096.8,60973.76,2.51,827.34,44,4G,0.012,2.4,24.11,2,23.77,2.5,Mobile Money,1,0,0,1,1,1,0,1,0,1,3,0,0,1
NIG039756,31,Male,Kano,Karaye,North West,Primary,Civil Servant,Hausa,Low,Airtel,Prepaid,65,2020-03-20,2941.5,164224.82,2,411.19,51,4G,0.139,0.36,6.73,2,12.63,9,USSD,3,1,0,0,1,1,0,1,0,0,7,2.3,1,0
NIG039757,34,Male,Kebbi,Kebbi City,North West,Primary,Driver,Yoruba,Low,MTN,Prepaid,2,2025-05-23,7292.71,17133.53,16.8,806.57,65,4G,0.054,1.63,8.9,3,5.22,2.2,Airtime Transfer,1,0,0,0,0,0,0,1,0,0,1,0.3,1,0
NIG039758,25,Female,Kaduna,Saminaka,North West,PhD,Unemployed,English,Middle,Airtel,Prepaid,1,2025-06-22,2663.09,2377.22,2.66,771.57,53,4G,0.146,4.44,24.57,0,30.18,2,Mobile Money,2,0,0,0,0,1,1,1,1,0,5,0.5,1,1
NIG039759,28,Male,Abia,Abia City,South East,Secondary,Trader,Kanuri,Low,MTN,Postpaid,114,2016-03-11,6695.95,844441.34,4.71,327.2,58,3G,0.221,3.86,18.97,2,1.31,3.3,Mobile Money,3,1,0,0,1,1,1,1,0,0,4,0,1,0
NIG039760,36,Female,Lagos,Ikeja,South West,OND/NCE,Artisan,Igbo,Low,MTN,Prepaid,8,2024-11-24,1149.78,8892.95,6.77,1029.84,49,3G,0.241,4.4,23.51,1,36.44,6.7,USSD,1,1,0,0,1,1,0,1,0,0,6,1,1,0
NIG039761,68,Male,Niger,Niger City,North Central,Primary,Sales Rep,English,Middle,Glo,Hybrid,20,2023-11-30,3994.83,67285.91,2.4,177.57,47,4G,0.158,3.42,29.66,2,24.11,9.8,POS,0,1,1,0,0,0,0,1,0,2,2,0.5,1,0
NIG039762,39,Male,Kaduna,Kafanchan,North West,Primary,Student,Hausa,Middle,MTN,Postpaid,66,2020-02-19,7954,595637.08,2.78,651.54,49,4G,0.222,2.85,10.29,2,54.37,6.5,USSD,1,0,0,1,1,1,1,1,1,2,7,0.8,1,0
NIG039763,21,Female,Zamfara,Zamfara City,North West,Masters,Civil Servant,English,Low,MTN,Postpaid,21,2023-10-31,5630.06,122364.78,11.87,533.8,49,4G,0.137,0.89,2.35,1,64.26,7.2,USSD,2,0,0,0,1,1,1,1,0,2,1,4,1,0
NIG039764,56,Male,Niger,Niger City,North Central,Secondary,IT Professional,Hausa,Low,Glo,Prepaid,68,2019-12-21,3163.64,257169.89,21.5,538.94,59,3G,0.233,4.22,24.21,3,8.39,1.1,POS,1,0,1,0,1,1,0,1,0,0,2,2.5,1,1
NIG039765,32,Male,Plateau,Plateau City,North Central,HND/BSc,Sales Rep,Hausa,Middle,Airtel,Prepaid,1,2025-06-22,5993.96,5454.18,1.01,246.84,44,4G,0.135,0.86,7.76,2,111.05,3.4,Airtime Transfer,2,1,0,1,1,1,0,1,1,0,3,0.2,1,0
NIG039766,37,Male,FCT,Kwali,North Central,OND/NCE,Artisan,English,Low,Airtel,Postpaid,9,2024-10-25,7503.97,80156.83,1.71,130.43,50,3G,0.026,0.87,7.25,3,10.54,8.3,Airtime Transfer,2,1,0,0,1,1,0,1,0,1,4,0.2,1,0
NIG039767,31,Male,Imo,Imo City,South East,Primary,Civil Servant,English,High,MTN,Prepaid,17,2024-02-28,4971.79,106450.53,6.82,523.32,63,4G,0.006,1.38,16.75,1,20.63,5.4,USSD,0,0,0,0,0,1,0,1,1,1,2,0.2,1,0
NIG039768,40,Male,Oyo,Saki,South West,Secondary,Student,Kanuri,Low,Glo,Postpaid,14,2024-05-28,5892.47,84827.75,2.54,291.12,38,4G,0.153,0.45,18.13,2,92.92,8.6,Cash,1,0,0,0,1,1,1,0,0,1,5,0.3,1,0
NIG039769,49,Male,Adamawa,Adamawa City,North East,Primary,Artisan,English,High,MTN,Postpaid,5,2025-02-22,5511.55,22010.83,5.14,604,46,4G,0.038,3.18,15.79,4,58.6,1.5,Mobile Money,1,0,0,1,1,1,1,1,0,0,3,4,1,0
NIG039770,52,Male,Kano,Kano,North West,Primary,Teacher,English,Low,Airtel,Prepaid,9,2024-10-25,6188.25,46380.47,5.42,538.04,56,3G,0.167,5.07,14.1,2,10.89,9.9,Mobile Money,2,1,1,0,1,0,0,1,1,1,1,0,1,0
NIG039771,56,Female,Ondo,Ondo City,South West,OND/NCE,Trader,Fulani,Middle,Glo,Prepaid,50,2021-06-13,4691.27,283888.6,4.07,919.7,42,4G,0.156,4.62,8.8,3,33.77,1.5,POS,0,0,0,1,0,1,0,1,0,1,2,0.1,1,0
NIG039772,25,Female,Lagos,Lagos,South West,Primary,Banker,Hausa,Middle,9mobile,Postpaid,5,2025-02-22,12085.21,47584.3,3.74,624.91,62,4G,0.188,3.63,20.17,2,9.01,4.2,USSD,0,1,1,0,1,1,1,0,0,2,4,3.5,1,0
NIG039773,73,Female,Ondo,Ondo City,South West,OND/NCE,Civil Servant,Pidgin,Middle,9mobile,Prepaid,28,2023-04-04,2989.23,60257.15,3.39,253.69,54,4G,0.212,3.57,20.24,1,32.32,3.9,Card,2,0,0,0,0,1,0,1,0,2,5,0.3,1,1
NIG039774,46,Female,Kano,Karaye,North West,Secondary,Doctor,Yoruba,Middle,9mobile,Prepaid,4,2025-03-24,2920.92,10170.55,8.52,1257.37,53,4G,0.076,6.55,18.3,1,7.46,8.4,Mobile Money,0,1,0,0,1,1,0,1,0,1,6,0.4,1,0
NIG039775,20,Female,Benue,Benue City,North Central,Secondary,Student,English,Middle,Glo,Prepaid,6,2025-01-23,2060.08,15024.67,3.36,768.89,46,3G,0.231,0.67,3.39,2,12.37,6.8,USSD,1,0,1,0,1,1,1,0,0,1,3,2.5,0,0
NIG039776,36,Female,Lagos,Ikeja,South West,Secondary,Driver,Yoruba,Low,9mobile,Prepaid,3,2025-04-23,3668.6,9446.29,4.12,435.38,53,4G,0.247,1.62,4.22,1,11.69,7,USSD,2,0,1,1,0,0,1,1,0,1,1,4.6,1,1
NIG039777,24,Male,Rivers,Port Harcourt,South South,HND/BSc,Accountant,Hausa,Low,Glo,Prepaid,31,2023-01-04,3586.26,124131.68,2.98,438.15,48,4G,0.247,6.5,28.95,2,43.45,9.8,Bank Transfer,1,0,0,0,1,1,1,1,0,2,5,0.1,1,0
NIG039778,39,Male,Delta,Delta City,South South,OND/NCE,Accountant,English,Low,MTN,Postpaid,1,2025-06-22,11789.02,10557.14,14.48,152.32,45,4G,0.241,1.76,4.98,3,41.34,2.1,Airtime Transfer,0,0,1,0,0,0,0,1,0,1,4,2.5,1,0
NIG039779,67,Male,Kebbi,Kebbi City,North West,HND/BSc,Student,Hausa,Middle,MTN,Prepaid,49,2021-07-13,3458.1,149716.26,5.15,400.02,54,4G,0.167,2.88,7.6,2,10.02,2.2,Card,0,0,0,1,1,1,0,1,0,0,1,0.2,1,1
NIG039780,44,Female,Rivers,Opobo,South South,OND/NCE,Civil Servant,Hausa,High,Airtel,Postpaid,22,2023-10-01,5903.51,145446.71,6.62,185.57,46,5G,0.08,1.75,10.7,2,16.62,1.8,Mobile Money,1,1,0,1,1,1,0,1,0,1,4,0.8,1,0
NIG039781,70,Male,Kaduna,Saminaka,North West,Masters,Civil Servant,Hausa,Low,Airtel,Postpaid,20,2023-11-30,4760.57,66672.19,2.09,316.52,39,3G,0.286,0.49,8.17,3,81.99,9.2,Card,0,0,0,0,1,0,0,0,0,1,7,1,0,0
NIG039782,38,Male,Kano,Wudil,North West,Masters,Sales Rep,English,High,MTN,Prepaid,9,2024-10-25,3598.43,41908.18,2.26,665.96,43,4G,0.035,4,7.86,2,9.78,4.9,Bank Transfer,0,0,0,1,0,1,0,1,0,1,4,1.8,1,1
NIG039783,29,Male,Edo,Edo City,South South,OND/NCE,Student,English,Low,Airtel,Postpaid,1,2025-06-22,10524.26,8250.75,8.2,580.12,47,2G,0.172,1.61,88.36,1,6.2,7.4,Mobile Money,1,0,1,0,0,0,1,0,0,0,2,1.6,1,1
NIG039784,48,Female,Katsina,Katsina City,North West,PhD,Trader,Hausa,Low,9mobile,Postpaid,14,2024-05-28,9525.75,129290.73,10.36,973.66,53,3G,0.203,0.11,1.03,3,12.84,4.7,POS,0,1,1,0,0,0,1,1,0,1,2,0.4,0,1
NIG039785,60,Female,Lagos,Ikeja,South West,OND/NCE,Trader,English,Middle,MTN,Prepaid,35,2022-09-06,3183.35,100777.23,10.48,569.24,45,4G,0.074,1.05,16.78,6,18.04,4.7,Card,1,0,0,1,0,1,0,1,1,3,5,0.8,1,0
NIG039786,52,Male,Lagos,Badagry,South West,Secondary,Farmer,Igbo,Low,9mobile,Prepaid,15,2024-04-28,3320.29,59590.76,10.36,209.98,42,3G,0.019,1,35.08,0,57.21,8.7,USSD,0,1,0,0,1,1,1,1,0,1,2,0.8,1,1
NIG039787,44,Female,Bauchi,Bauchi City,North East,OND/NCE,Civil Servant,Yoruba,Low,Airtel,Prepaid,19,2023-12-30,5426.92,83470.1,2.97,159.59,47,4G,0.031,1.27,6.07,1,37.08,6.6,Mobile Money,1,0,0,0,1,0,1,1,0,1,3,1.1,1,0
NIG039788,47,Female,Ekiti,Ekiti City,South West,Primary,Artisan,Pidgin,Middle,MTN,Postpaid,16,2024-03-29,6558.01,115602.98,3.85,777.62,47,5G,0.271,2.1,8.58,3,8.2,5.4,Mobile Money,3,0,0,0,0,1,0,1,0,1,2,2.7,1,1
NIG039789,24,Female,Lagos,Ikorodu,South West,OND/NCE,Doctor,Yoruba,Low,Airtel,Prepaid,9,2024-10-25,4637.82,37196.05,10.37,809.6,43,4G,0.173,0.25,15.32,2,3.62,3.4,Bank Transfer,2,0,0,1,1,0,1,1,0,2,5,0.8,0,1
NIG039790,73,Female,Kano,Rano,North West,Secondary,Driver,Hausa,Low,Airtel,Postpaid,1,2025-06-22,2000,1501.71,2.5,445.25,51,3G,0.066,2.63,61.93,2,49.06,1.1,Mobile Money,0,1,0,0,1,1,0,1,1,4,2,0.9,1,0
NIG039791,49,Male,Kaduna,Zaria,North West,OND/NCE,Teacher,Igbo,Middle,Glo,Postpaid,47,2021-09-11,7509.35,358407.59,2.95,742.68,61,3G,0.056,11.63,56.69,1,70.83,9.4,USSD,3,0,0,1,1,0,0,0,0,1,2,3.8,1,0
NIG039792,78,Female,Ebonyi,Ebonyi City,South East,Masters,Farmer,Hausa,Low,Airtel,Prepaid,1,2025-06-22,3574.59,3044.28,4.89,670.84,59,4G,0.254,2.16,17.77,3,23.93,3.3,USSD,2,1,0,0,0,1,1,1,1,1,2,0.5,1,1
NIG039793,32,Male,Ekiti,Ekiti City,South West,OND/NCE,Civil Servant,English,Middle,Glo,Prepaid,14,2024-05-28,854.55,9591.84,4.74,961.95,47,4G,0.077,0.97,3.61,2,28.83,9.3,POS,1,0,0,1,1,1,1,1,0,0,1,4.6,1,1
NIG039794,49,Female,Kano,Gwarzo,North West,HND/BSc,Entrepreneur,Igbo,Low,Glo,Prepaid,1,2025-06-22,5474.54,6519.67,9.27,450.61,45,4G,0.074,1.18,10.3,3,23.9,5.6,Card,1,0,1,0,1,0,0,1,0,1,3,0.9,1,0
NIG039795,47,Female,Rivers,Port Harcourt,South South,OND/NCE,Student,Yoruba,Low,Glo,Prepaid,4,2025-03-24,5855.29,20984.16,8.72,247.74,52,4G,0.06,2.53,11.51,1,9.94,2.7,Bank Transfer,3,0,0,0,1,1,0,1,1,2,6,0.1,0,1
NIG039796,35,Male,Borno,Borno City,North East,Secondary,Sales Rep,English,Middle,MTN,Prepaid,6,2025-01-23,500,2715.32,1.86,747.79,47,4G,0.298,0.71,9.33,1,8.28,4,USSD,0,0,1,0,1,0,0,1,0,1,3,2.1,1,1
NIG039797,46,Female,Bauchi,Bauchi City,North East,Primary,Student,English,Low,Glo,Postpaid,11,2024-08-26,4481.83,50709.04,2.23,748.85,47,4G,0.251,0.54,6.49,2,28.66,8.1,Card,1,1,0,0,1,1,0,1,0,0,4,5.1,0,1
NIG039798,21,Female,Cross River,Cross River City,South South,Secondary,Student,English,High,Airtel,Prepaid,9,2024-10-25,1926.82,16382.13,6.9,238.16,57,3G,0.098,0.09,64.74,1,10.08,7.1,POS,2,1,0,1,1,1,1,1,0,2,2,2.5,1,1
NIG039799,32,Male,Kano,Rano,North West,Masters,Lawyer,Pidgin,Middle,9mobile,Hybrid,50,2021-06-13,5619.82,271192.16,9.05,385.02,65,3G,0.085,0.54,17.76,2,25.67,7.3,USSD,1,1,0,0,0,1,0,1,0,0,2,3.5,1,0
NIG039800,71,Male,Kaduna,Kagoro,North West,Primary,Unemployed,Fulani,Low,Glo,Prepaid,1,2025-06-22,6551.62,7185.16,8.72,423.67,56,4G,0.111,0.62,8.01,2,11.85,3,Bank Transfer,1,0,0,0,1,1,0,1,0,2,3,2.3,1,0
NIG039801,78,Male,Kano,Wudil,North West,Secondary,Trader,Hausa,Low,MTN,Postpaid,1,2025-06-22,9067.24,10977.78,2.1,567.33,67,5G,0.258,2.06,2.42,3,14.42,5.4,Bank Transfer,0,0,0,0,1,1,0,1,0,1,0,0,1,0
NIG039802,33,Male,Sokoto,Sokoto City,North West,No Formal Education,Artisan,Hausa,Low,MTN,Prepaid,36,2022-08-07,2391.02,86519.35,3.21,318.06,38,4G,0.152,3.41,34.42,3,6.64,10,Airtime Transfer,0,1,0,0,1,1,1,1,0,2,4,4.8,1,0
NIG039803,47,Male,Kwara,Kwara City,North Central,HND/BSc,Unemployed,Hausa,Low,MTN,Prepaid,48,2021-08-12,6907,313693.2,7.12,563.04,43,4G,0.236,0.11,11.3,0,81.44,2.9,Card,1,0,0,0,1,1,1,0,1,2,6,5.4,0,1
NIG039804,35,Female,Jigawa,Jigawa City,North West,Masters,Artisan,Hausa,Middle,Glo,Prepaid,19,2023-12-30,4631.89,66462.31,3.35,840.44,51,4G,0.019,1.29,13,5,27.72,9.1,Bank Transfer,2,0,0,0,1,1,1,1,0,0,7,0.6,1,0
NIG039805,46,Female,Oyo,Saki,South West,Secondary,Sales Rep,Yoruba,Low,MTN,Hybrid,2,2025-05-23,2568.97,5596.47,4.38,390.69,51,3G,0.086,1.91,20.92,2,18.2,4.2,Bank Transfer,0,1,0,0,1,1,1,1,1,2,8,0.3,1,0
NIG039806,24,Male,FCT,Abaji,North Central,HND/BSc,Artisan,Hausa,Low,Airtel,Prepaid,8,2024-11-24,3185.35,31464.81,10.66,322.82,59,4G,0.021,0.37,24.66,2,11.31,7.2,Bank Transfer,1,0,1,0,1,1,1,1,0,0,6,0.6,1,0
NIG039807,20,Female,Lagos,Ikorodu,South West,Secondary,Entrepreneur,English,Middle,MTN,Prepaid,1,2025-06-22,4178.9,3759.56,7.91,316.08,47,4G,0.157,0.39,9.28,4,13.76,5,Mobile Money,1,0,1,0,1,0,1,0,0,0,5,0.4,1,1
NIG039808,48,Female,Oyo,Saki,South West,OND/NCE,Retiree,Yoruba,Low,9mobile,Prepaid,1,2025-06-22,3252.99,2437.09,5.62,556.13,39,3G,0.159,6.39,13.25,2,42.1,7.7,POS,1,1,0,1,0,1,0,0,1,2,1,0.2,1,1
NIG039809,32,Male,Ebonyi,Ebonyi City,South East,Secondary,Unemployed,Hausa,Middle,MTN,Prepaid,85,2018-07-29,4583.72,384251.45,4.02,582.5,54,4G,0.295,0.04,7.87,3,15.02,6.3,USSD,0,0,0,0,1,1,0,1,0,0,8,0.3,1,1
NIG039810,44,Male,Delta,Delta City,South South,OND/NCE,Unemployed,Yoruba,Low,MTN,Prepaid,68,2019-12-21,4323.43,296232.35,5.96,952.88,45,2G,0.091,0.6,20.85,3,21.72,3.2,Airtime Transfer,1,1,0,0,1,0,1,1,0,1,1,1.3,1,0
NIG039811,28,Male,Yobe,Yobe City,North East,Secondary,IT Professional,Hausa,Low,Airtel,Prepaid,8,2024-11-24,1936.32,12345.57,4.77,326.4,63,3G,0.071,0.03,14.95,3,26.14,2.3,Mobile Money,1,1,0,1,1,1,1,1,0,2,3,1.2,1,1
NIG039812,22,Male,Jigawa,Jigawa City,North West,Primary,Doctor,English,Low,Airtel,Prepaid,7,2024-12-24,5591.83,40869.57,7.96,172.7,43,4G,0.124,4.31,13.94,2,1.67,1.7,Card,1,0,0,0,1,0,0,0,0,1,3,1.6,1,0
NIG039813,28,Female,Cross River,Cross River City,South South,Secondary,IT Professional,Pidgin,Low,Glo,Postpaid,35,2022-09-06,4012.98,170788.55,4.02,626.63,50,4G,0.091,1.14,23.02,2,57.17,5.3,POS,2,0,1,0,0,0,0,1,0,4,1,3.1,1,0
NIG039814,47,Female,Kebbi,Kebbi City,North West,Secondary,Sales Rep,Hausa,Low,Airtel,Prepaid,11,2024-08-26,2347.3,22733.15,5.5,1254.56,43,3G,0.04,0.34,11.17,1,5.2,5.9,USSD,0,0,0,1,1,0,1,1,0,1,4,2.6,1,0
